Initial cumulative execution times of all Virtual Machines
ID: 1 | Cumulative Execution Time: 0
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #1 for scheduling task # 394
ID: 1 | Cumulative Execution Time: 9883104.943487
ID: 2 | Cumulative Execution Time: 10048857.475099
ID: 3 | Cumulative Execution Time: 10008991.253906
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 9966081.362305
ID: 6 | Cumulative Execution Time: 10068160.863282
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 10053528.660156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #1 for scheduling task # 395
ID: 1 | Cumulative Execution Time: 9936016.466925
ID: 2 | Cumulative Execution Time: 10048857.475099
ID: 3 | Cumulative Execution Time: 10008991.253906
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 9966081.362305
ID: 6 | Cumulative Execution Time: 10068160.863282
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 10053528.660156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #1 for scheduling task # 396
ID: 1 | Cumulative Execution Time: 10079961.98255
ID: 2 | Cumulative Execution Time: 10048857.475099
ID: 3 | Cumulative Execution Time: 10008991.253906
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 9966081.362305
ID: 6 | Cumulative Execution Time: 10068160.863282
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 10053528.660156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #5 for scheduling task # 397
ID: 1 | Cumulative Execution Time: 10079961.98255
ID: 2 | Cumulative Execution Time: 10048857.475099
ID: 3 | Cumulative Execution Time: 10008991.253906
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 10045508.549805
ID: 6 | Cumulative Execution Time: 10068160.863282
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 10053528.660156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #3 for scheduling task # 398
ID: 1 | Cumulative Execution Time: 10079961.98255
ID: 2 | Cumulative Execution Time: 10048857.475099
ID: 3 | Cumulative Execution Time: 10029308.171875
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 10045508.549805
ID: 6 | Cumulative Execution Time: 10068160.863282
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 10053528.660156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #3 for scheduling task # 399
ID: 1 | Cumulative Execution Time: 10079961.98255
ID: 2 | Cumulative Execution Time: 10048857.475099
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 10045508.549805
ID: 6 | Cumulative Execution Time: 10068160.863282
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 10053528.660156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #5 for scheduling task # 400
ID: 1 | Cumulative Execution Time: 10079961.98255
ID: 2 | Cumulative Execution Time: 10048857.475099
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10068160.863282
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 10053528.660156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #2 for scheduling task # 401
ID: 1 | Cumulative Execution Time: 10079961.98255
ID: 2 | Cumulative Execution Time: 10061172.59131
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10068160.863282
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 10053528.660156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #8 for scheduling task # 402
ID: 1 | Cumulative Execution Time: 10079961.98255
ID: 2 | Cumulative Execution Time: 10061172.59131
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10068160.863282
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #2 for scheduling task # 403
ID: 1 | Cumulative Execution Time: 10079961.98255
ID: 2 | Cumulative Execution Time: 10281531.31006
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10068160.863282
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #6 for scheduling task # 404
ID: 1 | Cumulative Execution Time: 10079961.98255
ID: 2 | Cumulative Execution Time: 10281531.31006
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10190491.378907
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #1 for scheduling task # 405
ID: 1 | Cumulative Execution Time: 10129591.861456
ID: 2 | Cumulative Execution Time: 10281531.31006
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10190491.378907
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10123134.734375
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #12 for scheduling task # 406
ID: 1 | Cumulative Execution Time: 10129591.861456
ID: 2 | Cumulative Execution Time: 10281531.31006
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10128530.125977
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10190491.378907
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #4 for scheduling task # 407
ID: 1 | Cumulative Execution Time: 10129591.861456
ID: 2 | Cumulative Execution Time: 10281531.31006
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10395957.407227
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10190491.378907
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #1 for scheduling task # 408
ID: 1 | Cumulative Execution Time: 10282141.939581
ID: 2 | Cumulative Execution Time: 10281531.31006
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10395957.407227
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10190491.378907
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10146447.08496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #9 for scheduling task # 409
ID: 1 | Cumulative Execution Time: 10282141.939581
ID: 2 | Cumulative Execution Time: 10281531.31006
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10395957.407227
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10190491.378907
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10162982.828125
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #15 for scheduling task # 410
ID: 1 | Cumulative Execution Time: 10282141.939581
ID: 2 | Cumulative Execution Time: 10281531.31006
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10395957.407227
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10190491.378907
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #6 for scheduling task # 411
ID: 1 | Cumulative Execution Time: 10282141.939581
ID: 2 | Cumulative Execution Time: 10281531.31006
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10395957.407227
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10294884.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #2 for scheduling task # 412
ID: 1 | Cumulative Execution Time: 10282141.939581
ID: 2 | Cumulative Execution Time: 10361660.700685
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10395957.407227
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10294884.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #1 for scheduling task # 413
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10361660.700685
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10395957.407227
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 10294884.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #6 for scheduling task # 414
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10361660.700685
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10395957.407227
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 10325957.960938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #10 for scheduling task # 415
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10361660.700685
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10395957.407227
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 11496591.085938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #2 for scheduling task # 416
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10401961.583497
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10395957.407227
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 11496591.085938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #4 for scheduling task # 417
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10401961.583497
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10599160.844727
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 11496591.085938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #2 for scheduling task # 418
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10574904.333497
ID: 3 | Cumulative Execution Time: 10419376.234375
ID: 4 | Cumulative Execution Time: 10599160.844727
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 11496591.085938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #3 for scheduling task # 419
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10574904.333497
ID: 3 | Cumulative Execution Time: 10798490.296875
ID: 4 | Cumulative Execution Time: 10599160.844727
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 11496591.085938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #2 for scheduling task # 420
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10584955.498536
ID: 3 | Cumulative Execution Time: 10798490.296875
ID: 4 | Cumulative Execution Time: 10599160.844727
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 11496591.085938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #2 for scheduling task # 421
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10813161.170411
ID: 3 | Cumulative Execution Time: 10798490.296875
ID: 4 | Cumulative Execution Time: 10599160.844727
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 11496591.085938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #4 for scheduling task # 422
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10813161.170411
ID: 3 | Cumulative Execution Time: 10798490.296875
ID: 4 | Cumulative Execution Time: 10613967.070313
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 11496591.085938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #4 for scheduling task # 423
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10813161.170411
ID: 3 | Cumulative Execution Time: 10798490.296875
ID: 4 | Cumulative Execution Time: 11506403.945313
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 10642970.83496
ID: 10 | Cumulative Execution Time: 11496591.085938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #9 for scheduling task # 424
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10813161.170411
ID: 3 | Cumulative Execution Time: 10798490.296875
ID: 4 | Cumulative Execution Time: 11506403.945313
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
ID: 9 | Cumulative Execution Time: 11387697.70996
ID: 10 | Cumulative Execution Time: 11496591.085938
ID: 11 | Cumulative Execution Time: 11286399.80957
ID: 12 | Cumulative Execution Time: 10771273.296875
ID: 13 | Cumulative Execution Time: 10746619.425781
ID: 14 | Cumulative Execution Time: 10729367.3125
ID: 15 | Cumulative Execution Time: 10893419.890625
ID: 16 | Cumulative Execution Time: 11045213.296875
Selecting Virtual Machine #14 for scheduling task # 425
ID: 1 | Cumulative Execution Time: 10795413.939581
ID: 2 | Cumulative Execution Time: 10813161.170411
ID: 3 | Cumulative Execution Time: 10798490.296875
ID: 4 | Cumulative Execution Time: 11506403.945313
ID: 5 | Cumulative Execution Time: 10817670.862305
ID: 6 | Cumulative Execution Time: 11427407.839845
ID: 7 | Cumulative Execution Time: 11327641.570313
ID: 8 | Cumulative Execution Time: 11463687.410156
